variant,mode,removed,removed_group,base_median_mm,new_median_mm,improvement_mm,new_rms_mm,new_max_mm,suspected_reason
raw_300_350,leave_one_out,44,,34.254000837049944,34.31108336070565,-0.05708252365570843,41.29750427204655,80.66892479399638,geometric outlier
raw_300_350,leave_one_out,45,,34.254000837049944,34.61470339294122,-0.36070255589127953,41.4056460276927,80.82931188850182,geometric outlier
raw_300_350,leave_one_out,47,,34.254000837049944,35.339576194359765,-1.0855753573098212,41.84494875431099,79.67342224918211,unknown
raw_300_350,leave_one_out,48,,34.254000837049944,35.67510128189002,-1.4211004448400786,41.88897611391516,79.79653910851835,unknown
raw_300_350,leave_one_out,49,,34.254000837049944,35.46013140284538,-1.2061305657954335,42.070765888029406,80.10875541582477,unknown
raw_300_350,leave_one_out,50,,34.254000837049944,36.28785365712176,-2.0338528200718144,41.95675723270546,78.80808889346321,unknown
raw_300_350,leave_one_out,51,,34.254000837049944,35.700268590666106,-1.446267753616162,42.0494954873179,79.27939468960683,unknown
raw_300_350,drop_top_1_residual,19,,34.254000837049944,33.35742799624202,0.8965728408079201,40.73368597498438,83.25995617562332,top residual group
raw_300_350,drop_top_2_residual,19 20,,34.254000837049944,34.54901962783099,-0.2950187907810431,39.36902728219376,85.9726872007173,top residual group
raw_300_350,drop_top_3_residual,19 20 22,,34.254000837049944,34.88407405239762,-0.6300732153476787,37.39403940564687,86.58285963515691,top residual group
raw_300_350,drop_top_4_residual,18 19 20 22,,34.254000837049944,35.21447263220018,-0.9604717951502337,35.415512585756396,57.334078964006196,top residual group
raw_300_350,drop_top_5_residual,18 19 20 22 43,,34.254000837049944,32.73170871847386,1.5222921185760825,34.19225551196495,57.72408775683561,top residual group
raw_300_350,drop_index_group,0 1 2 3 5 6 7,group_0_0_8,34.254000837049944,33.36628868349369,0.8877121535562509,42.35411956298594,76.36985114612912,unknown
raw_300_350,drop_index_group,9 10 12 13 14 15,group_1_9_15,34.254000837049944,36.05228021044278,-1.7982793733928375,43.213679741258396,87.05037817090994,unknown
raw_300_350,drop_index_group,18 19 20 22 23,group_2_16_24,34.254000837049944,33.059937159120565,1.1940636779293783,35.22846210711273,58.7846904327912,unknown
raw_300_350,drop_index_group,25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 43 44 45 47 48 49 50 51,group_3_25_51,34.254000837049944,16.97521011642925,17.278790720620695,26.813648289096154,74.20416803546765,possible cluster/tag movement
