idx,host_time_before,host_time_after,host_timestamp,robot_timestamp,get_state_duration_ms,j1,j2,j3,j4,j5,j6,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,ee_x,ee_y,ee_z,ee_roll,ee_pitch,ee_yaw
220,1778141766.018846,1778141766.0193,1778141766.0193,5.873153,0.453948974609375,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
221,1778141766.0288758,1778141766.0294507,1778141766.0294507,5.883464,0.5748271942138672,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
222,1778141766.0388894,1778141766.0396907,1778141766.0396907,5.893771,0.8013248443603516,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
223,1778141766.048873,1778141766.049872,1778141766.049872,5.902053,0.9989738464355469,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
224,1778141766.05888,1778141766.0595763,1778141766.0595763,5.912342,0.6961822509765625,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
225,1778141766.0688877,1778141766.0697427,1778141766.0697427,5.922657,0.8549690246582031,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
226,1778141766.0788906,1778141766.0798218,1778141766.0798218,5.93287,0.9312629699707031,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
227,1778141766.0888877,1778141766.0896175,1778141766.0896175,5.943218,0.7297992706298828,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
228,1778141766.0988853,1778141766.0995135,1778141766.0995135,5.953526,0.6282329559326172,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
229,1778141766.1088536,1778141766.109527,1778141766.109527,5.963869,0.6735324859619141,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
230,1778141766.1188872,1778141766.1195045,1778141766.1195045,5.972081,0.6172657012939453,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
231,1778141766.12892,1778141766.1299407,1778141766.1299407,5.982376,1.020669937133789,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
232,1778141766.1388917,1778141766.1399028,1778141766.1399028,5.992665,1.0111331939697266,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
233,1778141766.1489606,1778141766.149831,1778141766.149831,6.003039,0.8704662322998047,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
234,1778141766.1588862,1778141766.1596978,1778141766.1596978,6.013268,0.8115768432617188,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
235,1778141766.1688547,1778141766.1699011,1778141766.1699011,6.023625,1.0464191436767578,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
236,1778141766.1788788,1778141766.179939,1778141766.179939,6.033866,1.0602474212646484,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16689586639404297,-0.034142494201660156,-0.00476837158203125,0.0986375242799163,0.001108077037056082,0.14918652629028972,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986375242799163,0.001108077037056082,0.14918652629028972,0.0008409736398895065,0.16298552895317697,0.03707960395787836
237,1778141766.188884,1778141766.1900005,1778141766.1900005,6.044219,1.1165142059326172,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
238,1778141766.1988723,1778141766.2000308,1778141766.2000308,6.052474,1.1584758758544922,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
239,1778141766.2088976,1778141766.2097635,1778141766.2097635,6.062775,0.865936279296875,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
240,1778141766.2188792,1778141766.2201588,1778141766.2201588,6.073076,1.279592514038086,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
241,1778141766.22889,1778141766.230176,1778141766.230176,6.083391,1.2860298156738281,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
242,1778141766.2388704,1778141766.2396405,1778141766.2396405,6.093656,0.7700920104980469,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
243,1778141766.2488866,1778141766.2503808,1778141766.2503808,6.103999,1.4941692352294922,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
244,1778141766.2589662,1778141766.2599537,1778141766.2599537,6.112219,0.9875297546386719,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
245,1778141766.2688692,1778141766.2703898,1778141766.2703898,6.122468,1.5206336975097656,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
246,1778141766.2788672,1778141766.2803857,1778141766.2803857,6.132814,1.5184879302978516,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
247,1778141766.288888,1778141766.2898097,1778141766.2898097,6.14307,0.9217262268066406,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
248,1778141766.2988641,1778141766.3001978,1778141766.3001978,6.153386,1.3337135314941406,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
249,1778141766.3089006,1778141766.3098507,1778141766.3098507,6.163637,0.9500980377197266,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
250,1778141766.3188818,1778141766.319504,1778141766.319504,6.171977,0.6222724914550781,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
251,1778141766.328884,1778141766.329722,1778141766.329722,6.182211,0.8380413055419922,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
252,1778141766.3388658,1778141766.339774,1778141766.339774,6.19253,0.9081363677978516,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
253,1778141766.3488903,1778141766.3495083,1778141766.3495083,6.202867,0.61798095703125,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
254,1778141766.3588562,1778141766.359436,1778141766.359436,6.213152,0.579833984375,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
255,1778141766.3688855,1778141766.3694286,1778141766.3694286,6.223445,0.5431175231933594,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
256,1778141766.3788812,1778141766.3792517,1778141766.3792517,6.233767,0.3705024719238281,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
257,1778141766.3888834,1778141766.389218,1778141766.389218,6.242046,0.33473968505859375,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
258,1778141766.3988538,1778141766.399398,1778141766.399398,6.252326,0.5443096160888672,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
259,1778141766.4089131,1778141766.4095154,1778141766.4095154,6.262668,0.6022453308105469,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
260,1778141766.4188526,1778141766.4192514,1778141766.4192514,6.273027,0.39887428283691406,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
261,1778141766.42887,1778141766.4295597,1778141766.4295597,6.283274,0.6897449493408203,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
262,1778141766.438849,1778141766.4395735,1778141766.4395735,6.29357,0.7245540618896484,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
263,1778141766.4488454,1778141766.4494169,1778141766.4494169,6.303876,0.5714893341064453,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
264,1778141766.4588423,1778141766.4595685,1778141766.4595685,6.312194,0.7262229919433594,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16689586639404297,-0.034142494201660156,-0.00476837158203125,0.09862039791565635,0.001108035531025012,0.14931722927099367,2.5501872554294027,-2.4593793220268365,2.0869935397018646,0.09862039791565635,0.001108035531025012,0.14931722927099367,0.0008276010122516941,0.16260428753006206,0.03707743936769013
265,1778141766.4688377,1778141766.469402,1778141766.469402,6.322458,0.5643367767333984,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
266,1778141766.478884,1778141766.4795759,1778141766.4795759,6.332747,0.6918907165527344,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
267,1778141766.4889014,1778141766.4896233,1778141766.4896233,6.343042,0.7219314575195312,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
268,1778141766.49885,1778141766.4996696,1778141766.4996696,6.353276,0.8194446563720703,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
269,1778141766.5088718,1778141766.5096056,1778141766.5096056,6.363659,0.7338523864746094,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
270,1778141766.5189812,1778141766.51977,1778141766.51977,6.373972,0.7886886596679688,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
271,1778141766.5288694,1778141766.5294461,1778141766.5294461,6.382206,0.5767345428466797,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
272,1778141766.5388534,1778141766.539355,1778141766.539355,6.392472,0.5016326904296875,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
273,1778141766.5488827,1778141766.5494857,1778141766.5494857,6.402783,0.6029605865478516,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
274,1778141766.5588694,1778141766.559684,1778141766.559684,6.413065,0.8146762847900391,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
275,1778141766.5689065,1778141766.56999,1778141766.56999,6.423353,1.0833740234375,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
276,1778141766.578858,1778141766.5797458,1778141766.5797458,6.433655,0.8878707885742188,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
277,1778141766.5888605,1778141766.5896702,1778141766.5896702,6.441896,0.8096694946289062,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16689586639404297,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
278,1778141766.5988796,1778141766.599581,1778141766.599581,6.452162,0.7014274597167969,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
279,1778141766.608851,1778141766.6094835,1778141766.6094835,6.462483,0.6325244903564453,0.00247955322265625,0.00324249267578125,0.00705718994140625,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.09863137412531373,0.0011080615129798663,0.1491491933088813,2.5503938580129044,-2.4596337298462942,2.08553931537686,0.09863137412531373,0.0011080615129798663,0.1491491933088813,0.0008543479432886449,0.16336677034769248,0.037081773850933246
280,1778141766.618865,1778141766.619847,1778141766.619847,6.472816,0.9820461273193359,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
281,1778141766.6288655,1778141766.6297083,1778141766.6297083,6.483068,0.8428096771240234,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
282,1778141766.6388862,1778141766.6400712,1778141766.6400712,6.493373,1.1849403381347656,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
283,1778141766.6488502,1778141766.64958,1778141766.64958,6.503664,0.7297992706298828,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
284,1778141766.6588838,1778141766.6596391,1778141766.6596391,6.514025,0.75531005859375,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
285,1778141766.6688552,1778141766.6695702,1778141766.6695702,6.522271,0.7150173187255859,0.00247955322265625,0.00324249267578125,0.00743865966796875,-0.16727733612060547,-0.034142494201660156,-0.00476837158203125,0.0986142620028594,0.0011080200422453072,0.14927989394619634,2.5502906307164683,-2.4595066004950303,2.0862663939844146,0.0986142620028594,0.0011080200422453072,0.14927989394619634,0.0008409736398895064,0.162985528953177,0.03707960395787836
